2019-11-20 16:59:01,359 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-10] Finished method:getTownList
2019-11-20 16:59:02,206 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-7] Running method:getStageList
2019-11-20 16:59:02,210 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-7] Running method:findAll
2019-11-20 16:59:02,333 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-7] Finished method:findAll
2019-11-20 16:59:02,334 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-7] Running method:findAll
2019-11-20 16:59:02,453 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-7] Finished method:findAll
2019-11-20 16:59:02,454 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-7] Finished method:getStageList
2019-11-20 16:59:26,455 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Running method:getStageList
2019-11-20 16:59:26,455 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Running method:findAll
2019-11-20 16:59:26,928 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Finished method:findAll
2019-11-20 16:59:26,928 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Running method:findAll
2019-11-20 16:59:27,138 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Finished method:findAll
2019-11-20 16:59:27,139 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Finished method:getStageList
2019-11-20 16:59:41,467 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-13] Running method:getStageList
2019-11-20 16:59:41,468 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-13] Running method:findAll
2019-11-20 16:59:41,636 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-13] Finished method:findAll
2019-11-20 16:59:41,636 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-13] Running method:findAll
2019-11-20 16:59:41,739 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-13] Finished method:findAll
2019-11-20 16:59:41,739 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-13] Finished method:getStageList
2019-11-20 16:59:44,445 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Running method:getTownList
2019-11-20 16:59:44,447 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Running method:findAll
2019-11-20 16:59:44,594 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Finished method:findAll
2019-11-20 16:59:44,594 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Finished method:getTownList
2019-11-20 16:59:45,929 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Running method:getBusList
2019-11-20 16:59:45,938 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Running method:findAll
2019-11-20 16:59:46,087 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Finished method:findAll
2019-11-20 16:59:46,087 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Finished method:getBusList
2019-11-20 16:59:47,068 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:getGarageList
2019-11-20 16:59:47,074 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:findAll
2019-11-20 16:59:47,228 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:findAll
2019-11-20 16:59:47,228 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:getGarageList
2019-11-20 16:59:47,764 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Running method:getDriverList
2019-11-20 16:59:47,770 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Running method:findAll
2019-11-20 16:59:47,887 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Finished method:findAll
2019-11-20 16:59:47,887 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Finished method:getDriverList
2019-11-20 16:59:48,285 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-6] Running method:getBusList
2019-11-20 16:59:48,290 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-6] Running method:findAll
2019-11-20 16:59:48,377 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-6] Finished method:findAll
2019-11-20 16:59:48,377 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-6] Finished method:getBusList
2019-11-20 17:09:20,410 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-12] Running method:findByRegisterNumber
2019-11-20 17:09:20,411 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-12] Running method:findByNumber
2019-11-20 17:09:20,775 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-12] Finished method:findByNumber
2019-11-20 17:09:20,775 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-12] Finished method:findByRegisterNumber
2019-11-20 17:20:53,083 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Running method:findByRegisterNumber
2019-11-20 17:20:53,083 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Running method:findByNumber
2019-11-20 17:20:53,091 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Finished method:findByNumber
2019-11-20 17:20:53,091 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-15] Finished method:findByRegisterNumber
2019-11-20 17:20:58,643 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Running method:findByRegisterNumber
2019-11-20 17:20:58,648 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Running method:findByNumber
2019-11-20 17:20:58,780 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Finished method:findByNumber
2019-11-20 17:20:58,781 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-16] Finished method:findByRegisterNumber
2019-11-20 17:21:00,539 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:findByRegisterNumber
2019-11-20 17:21:00,541 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:findByNumber
2019-11-20 17:21:00,700 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:findByNumber
2019-11-20 17:21:00,700 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:findByRegisterNumber
2019-11-20 17:21:03,647 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Running method:findByRegisterNumber
2019-11-20 17:21:03,648 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Running method:findByNumber
2019-11-20 17:21:03,653 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Finished method:findByNumber
2019-11-20 17:21:03,653 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Finished method:findByRegisterNumber
2019-11-20 21:17:30,143 ERROR org.hibernate.engine.jdbc.spi.SqlExceptionHelper [main] ОШИБКА: UPDATE или DELETE в таблице "bus" нарушает ограничение внешнего ключа "fkiybu1wtwowfg4lr3rrf9iskp2" таблицы "driver"
  Подробности: На ключ (register_number)=(15) всё ещё есть ссылки в таблице "driver".
2019-11-20 22:23:13,604 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Running method:findByRegisterNumber
2019-11-20 22:23:13,804 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Running method:findByNumber
2019-11-20 22:23:21,934 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Finished method:findByNumber
2019-11-20 22:23:21,935 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Finished method:findByRegisterNumber
2019-11-20 22:24:03,505 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Running method:findByRegisterNumber
2019-11-20 22:24:03,507 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Running method:findByNumber
2019-11-20 22:24:03,513 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Finished method:findByNumber
2019-11-20 22:24:03,513 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Finished method:findByRegisterNumber
2019-11-20 22:24:08,103 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-9] Running method:findByRegisterNumber
2019-11-20 22:24:08,104 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-9] Running method:findByNumber
2019-11-20 22:24:08,111 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-9] Finished method:findByNumber
2019-11-20 22:24:08,111 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-9] Finished method:findByRegisterNumber
2019-11-20 22:24:29,563 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Running method:findByRegisterNumber
2019-11-20 22:24:29,563 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Running method:findByNumber
2019-11-20 22:24:32,445 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Finished method:findByNumber
2019-11-20 22:24:32,446 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Finished method:findByRegisterNumber
2019-11-20 22:24:42,690 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Running method:findByRegisterNumber
2019-11-20 22:24:42,691 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Running method:findByNumber
2019-11-20 22:24:42,696 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Finished method:findByNumber
2019-11-20 22:24:42,696 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Finished method:findByRegisterNumber
2019-11-20 22:24:53,641 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Running method:findByRegisterNumber
2019-11-20 22:24:53,642 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Running method:findByNumber
2019-11-20 22:24:53,646 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Finished method:findByNumber
2019-11-20 22:24:53,646 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Finished method:findByRegisterNumber
2019-11-20 22:24:57,226 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Running method:findByRegisterNumber
2019-11-20 22:24:57,227 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Running method:findByNumber
2019-11-20 22:24:57,232 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Finished method:findByNumber
2019-11-20 22:24:57,232 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Finished method:findByRegisterNumber
2019-11-20 23:00:50,384 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-2] Running method:findByRegisterNumber
2019-11-20 23:00:50,438 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-2] Running method:findByNumber
2019-11-20 23:00:51,024 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-2] Finished method:findByNumber
2019-11-20 23:00:51,024 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-2] Finished method:findByRegisterNumber
2019-11-20 23:01:09,204 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Running method:findByRegisterNumber
2019-11-20 23:01:09,205 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Running method:findByNumber
2019-11-20 23:01:09,212 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Finished method:findByNumber
2019-11-20 23:01:09,212 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Finished method:findByRegisterNumber
2019-11-20 23:19:18,643 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Running method:findByRegisterNumber
2019-11-20 23:19:18,659 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Running method:findByNumber
2019-11-20 23:19:19,089 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Finished method:findByNumber
2019-11-20 23:19:19,089 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-8] Finished method:findByRegisterNumber
2019-11-20 23:19:24,488 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Running method:findByRegisterNumber
2019-11-20 23:19:24,490 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Running method:findByNumber
2019-11-20 23:19:24,496 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Finished method:findByNumber
2019-11-20 23:19:24,496 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-4] Finished method:findByRegisterNumber
2019-11-20 23:19:27,952 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Running method:findByRegisterNumber
2019-11-20 23:19:27,959 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Running method:findByNumber
2019-11-20 23:19:28,538 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Finished method:findByNumber
2019-11-20 23:19:28,538 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-1] Finished method:findByRegisterNumber
2019-11-20 23:19:31,190 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Running method:findByRegisterNumber
2019-11-20 23:19:31,191 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Running method:findByNumber
2019-11-20 23:19:31,196 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Finished method:findByNumber
2019-11-20 23:19:31,196 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-3] Finished method:findByRegisterNumber
2019-11-20 23:19:34,441 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Running method:findByRegisterNumber
2019-11-20 23:19:34,442 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Running method:findByNumber
2019-11-20 23:19:34,448 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Finished method:findByNumber
2019-11-20 23:19:34,448 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-5] Finished method:findByRegisterNumber
2019-11-20 23:20:17,816 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-11] Running method:findByRegisterNumber
2019-11-20 23:20:24,443 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-12] Running method:findByRegisterNumber
2019-11-20 23:20:28,043 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-14] Running method:findByRegisterNumber
2019-11-20 23:24:50,790 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:findByRegisterNumber
2019-11-20 23:24:50,825 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:findByNumber
2019-11-20 23:24:51,677 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:findByNumber
2019-11-20 23:24:51,686 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:findByRegisterNumber
2019-11-20 23:38:09,925 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:postBus
2019-11-20 23:38:09,926 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:postBus
2019-11-20 23:38:32,366 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-23] Running method:postBus
2019-11-20 23:38:32,367 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-23] Finished method:postBus
2019-11-20 23:38:38,517 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-22] Running method:postBus
2019-11-20 23:38:38,518 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-22] Finished method:postBus
2019-11-20 23:38:40,986 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-25] Running method:postBus
2019-11-20 23:38:40,988 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-25] Finished method:postBus
2019-11-20 23:38:55,553 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-24] Running method:postBus
2019-11-20 23:38:55,554 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-24] Finished method:postBus
2019-11-20 23:39:07,818 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-26] Running method:postBus
2019-11-20 23:39:07,818 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-26] Finished method:postBus
2019-11-20 23:39:10,851 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Running method:postBus
2019-11-20 23:39:10,852 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Finished method:postBus
2019-11-20 23:39:47,827 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-21] Running method:postBus
2019-11-20 23:39:47,828 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-21] Finished method:postBus
2019-11-20 23:39:50,486 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-20] Running method:postBus
2019-11-20 23:39:50,487 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-20] Finished method:postBus
2019-11-20 23:39:52,529 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-23] Running method:postBus
2019-11-20 23:39:52,535 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-23] Finished method:postBus
2019-11-20 23:40:34,105 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-20] Running method:postBus
2019-11-20 23:40:34,140 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-20] Finished method:postBus
2019-11-20 23:40:51,243 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-24] Running method:postBus
2019-11-20 23:40:51,244 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-24] Finished method:postBus
2019-11-20 23:41:48,519 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-29] Running method:postBus
2019-11-20 23:41:48,520 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-29] Finished method:postBus
2019-11-20 23:42:00,339 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Running method:postBus
2019-11-20 23:42:00,340 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-17] Finished method:postBus
2019-11-20 23:42:02,469 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Running method:postBus
2019-11-20 23:42:02,494 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-18] Finished method:postBus
2019-11-20 23:46:01,762 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-36] Running method:postBus
2019-11-20 23:46:01,795 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-36] Finished method:postBus
2019-11-20 23:46:56,162 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-38] Running method:postBus
2019-11-20 23:46:56,197 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-38] Finished method:postBus
2019-11-20 23:50:07,556 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-41] Running method:postBus
2019-11-20 23:50:07,558 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-41] Finished method:postBus
2019-11-20 23:51:08,396 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-46] Running method:postBus
2019-11-20 23:51:08,396 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-46] Finished method:postBus
2019-11-20 23:51:09,827 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-47] Running method:postBus
2019-11-20 23:51:09,828 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-47] Finished method:postBus
2019-11-20 23:58:33,866 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-48] Running method:postBus
2019-11-20 23:58:33,897 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-48] Finished method:postBus
2019-11-20 23:58:36,409 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-46] Running method:postBus
2019-11-20 23:58:36,412 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-46] Finished method:postBus
2019-11-20 23:58:37,279 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-45] Running method:postBus
2019-11-20 23:58:37,280 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-45] Finished method:postBus
2019-11-20 23:58:53,233 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-51] Running method:postBus
2019-11-20 23:58:53,234 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-51] Finished method:postBus
2019-11-20 23:58:59,773 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-45] Running method:postBus
2019-11-20 23:58:59,775 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-45] Finished method:postBus
2019-11-20 23:59:01,769 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-52] Running method:postBus
2019-11-20 23:59:01,770 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-52] Finished method:postBus
2019-11-20 23:59:02,356 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-42] Running method:postBus
2019-11-20 23:59:02,357 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-42] Finished method:postBus
2019-11-20 23:59:24,581 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-54] Running method:postBus
2019-11-20 23:59:24,582 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-54] Finished method:postBus
2019-11-21 00:01:39,460 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-55] Running method:postBus
2019-11-21 00:01:39,473 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-55] Finished method:postBus
2019-11-21 00:03:44,867 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-57] Running method:postBus
2019-11-21 00:03:44,868 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-57] Finished method:postBus
2019-11-21 00:03:58,677 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-58] Running method:postBus
2019-11-21 00:03:58,678 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-58] Finished method:postBus
2019-11-21 00:04:50,177 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-50] Running method:findByDriverNumber
2019-11-21 00:04:50,184 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-50] Running method:findByNumber
2019-11-21 00:04:51,385 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-50] Finished method:findByNumber
2019-11-21 00:04:51,386 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-50] Finished method:findByDriverNumber
2019-11-21 00:05:31,451 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-57] Running method:postDriver
2019-11-21 00:05:31,452 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-57] Finished method:postDriver
2019-11-21 00:06:25,235 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-59] Running method:postBus
2019-11-21 00:06:25,238 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-59] Finished method:postBus
2019-11-21 00:07:12,675 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-51] Running method:postBus
2019-11-21 00:07:12,676 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-51] Finished method:postBus
2019-11-21 00:11:02,923 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-54] Running method:postBus
2019-11-21 00:11:02,924 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-54] Finished method:postBus
2019-11-21 00:11:15,350 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-51] Running method:postBus
2019-11-21 00:11:15,367 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-51] Finished method:postBus
2019-11-21 00:15:34,617 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-58] Running method:postBus
2019-11-21 00:15:34,618 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-58] Finished method:postBus
2019-11-21 00:24:46,436 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-61] Running method:findByRegisterNumber
2019-11-21 00:24:46,795 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-61] Running method:findByNumber
2019-11-21 00:24:48,342 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-61] Finished method:findByNumber
2019-11-21 00:24:48,348 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-61] Finished method:findByRegisterNumber
2019-11-21 00:25:21,659 DEBUG com.epam.buscompany.service.aspect.LoggingAspect [http-nio-8082-exec-68] Running method:postBus
